Date,TweetsURL,Users,Source,Location,Tweets,Likes Count,Retweet Count,Tweet Quote_Count,Tweet Reply_Count
2022-09-24 00:26:01+00:00,https://twitter.com/phlychic_nthabi/status/1573468763810299926,phlychic_nthabi,Twitter for Android,ZA,"Playing a dirty game wow Bryann fans, stop disguising as Phyna fans please! #Phyna𓃰 #BBNaija https://t.co/8VOuOX2qlk https://t.co/QhMhWtlEzO",8,4,0,1
2022-09-24 00:25:56+00:00,https://twitter.com/Fuhart3/status/1573468743501479962,Fuhart3,Twitter for Android,,@jeliologyy @DumebiChiji @amysexy501 @Beauty_BBNaija_ Iyalaya eeee,0,0,0,0
2022-09-24 00:25:55+00:00,https://twitter.com/AllaboutGroophy/status/1573468738027913227,AllaboutGroophy,Twitter for iPhone,United States,"Rachel as mediator 🤣🤣🤣🤣 this was a whole movie 
#BBNaija #GroovyMono𓃵 #Phyna𓃰 #GrooPhy https://t.co/oA4tSN6P4F",52,5,0,7
2022-09-24 00:25:47+00:00,https://twitter.com/HassanB95624035/status/1573468705165541404,HassanB95624035,Twitter for iPhone,,"Phynation we don stan Vampire as favorite!😂😂 
Groovers make una no vex o😭#Bbnaija",25,3,0,0
2022-09-24 00:25:18+00:00,https://twitter.com/blahbiddiboop/status/1573468584990343170,blahbiddiboop,Twitter for iPhone,"England, United Kingdom","@annyB85383901 @AllaboutGroophy @BBNaija It’s the green abeg.. where did all these stories come from.. she said he should wear green, when the camera came on them initially he was saying he can’t change the cloth, he planned to wear this since",7,0,0,1
2022-09-24 00:25:16+00:00,https://twitter.com/Nnaledingcolosi/status/1573468573019799558,Nnaledingcolosi,Twitter for Android,,Phyna will go back because of Shella 😂😩😩 the Kisses #BBNaija,8,0,0,0
2022-09-24 00:25:14+00:00,https://twitter.com/mzzvarma/status/1573468567810482176,mzzvarma,Twitter for Android,Iykeresa Kingdom 💎,Are u stalking him 🤷‍♀️🤷‍♀️🤷‍♀️ . That's not his number delete please before people start calling an innocent person to disturb.  #BBNaija https://t.co/CRWUtKolvf,5,0,0,0
2022-09-24 00:25:10+00:00,https://twitter.com/Exy17852150/status/1573468550299525120,Exy17852150,Twitter for iPhone,,Chief Complainant don start again 🙄 Bryann #bbnaija,4,0,0,1
2022-09-24 00:25:08+00:00,https://twitter.com/Befree200121/status/1573468541491216400,Befree200121,Twitter for iPhone,,"Right. Eyah what a life  

FOLLOW DANIELLA
#FireGirlDaniella
#BBNaija  
Pls follow Daniella’s new account her account got suspended @DaniellaUPeters https://t.co/jCfUafUfAB https://t.co/zEvklQfAsS",3,1,1,0
2022-09-24 00:25:06+00:00,https://twitter.com/Kay4841/status/1573468533446541333,Kay4841,Twitter for Android,,Sheggz and Bella's relationship is beautiful when they are happy. Sheggz just needs to learn to overlook small things. No one is perfect &amp; let go of previous issues. Look how cute they are now. #BBNaija,9,0,0,0
2022-09-24 00:25:04+00:00,https://twitter.com/Paris_onye/status/1573468525221527552,Paris_onye,Twitter for Android,Nigeria,Is like u are her mom's sister.. #BBNaija https://t.co/IBdO92AkH0,6,0,1,0
2022-09-24 00:25:04+00:00,https://twitter.com/carlywhyte12/status/1573468523514429465,carlywhyte12,Twitter for iPhone,,Emotional intelligence go still enter the convo #BBNaija,2,0,0,0
2022-09-24 00:25:00+00:00,https://twitter.com/Iamsoniafweesh/status/1573468508620455957,Iamsoniafweesh,Twitter for iPhone,"Benin-City, Nigeria",@joesumnerband @BBNaija Lol she didn’t drink,0,0,0,0
2022-09-24 00:24:59+00:00,https://twitter.com/FOmogwa/status/1573468503385964571,FOmogwa,Twitter for Android,,"@annyB85383901 @AllaboutGroophy @BBNaija It a fat lie,she said he should go and wear green",1,0,0,0
2022-09-24 00:24:57+00:00,https://twitter.com/C_Queen999/status/1573468496360505383,C_Queen999,Twitter for iPhone,,"Bryann nags too much, stanship aside #bbnaija",7,0,0,3
2022-09-24 00:24:55+00:00,https://twitter.com/joypopins/status/1573468486088671232,joypopins,Twitter for Android,"Rivers, Nigeria","This is not a phyna stan. The person is a Phybrant. Please take note And don't fall for their demon1c strategy. It will backfire on day 72. Watch out.

#bbnaija https://t.co/2J337l09HQ",7,1,0,0
2022-09-24 00:24:55+00:00,https://twitter.com/FrankQ_Poet/status/1573468485551783944,FrankQ_Poet,Twitter for Android,Namibia,"🎯😎

Phyna making sure nobody tries to steal her 100million cash prize. 

UNBREAKABLE PHYNA 
#BBNaija https://t.co/6Ko4KpLwYz",77,12,2,3
2022-09-24 00:24:51+00:00,https://twitter.com/blessingijeoma/status/1573468467868598287,blessingijeoma,Twitter for Android,Ghana,"@BBNaija We know they didn't lose this wager, Biggie doesn't want them to waste food,if he had said they won,they will have to shop for food and biggie will still have to provide last week food per procedure,that will be excess food for the few remaining hms and eventually a waste.",0,0,0,0
2022-09-24 00:24:50+00:00,https://twitter.com/LittleMissJayH/status/1573468467398836249,LittleMissJayH,Twitter for iPhone,,Dozzy shipper please welcome me and add me to una group 🥺🥺🥺 #bbnaija https://t.co/NluFFE7jL6,6,1,0,0
2022-09-24 00:24:48+00:00,https://twitter.com/simply_lite/status/1573468455268909066,simply_lite,Twitter for Android,Nigeria,"I have resigned from watching d show, God forbid I watch nonsense. See you guys on day 72 #BBNaija",3,0,0,0
2022-09-24 00:24:47+00:00,https://twitter.com/Ben_radia_/status/1573468451741499398,Ben_radia_,Twitter for Android,Earth ,Pleaee what is phyna doing in the red room I missed that part #BBNaija,0,0,0,0
2022-09-24 00:24:45+00:00,https://twitter.com/dglow_factory/status/1573468445991133184,dglow_factory,Twitter for iPhone,Kaduna state,I don’t think kisses are Bella’s favorite things to do romantically #BBNaija,3,0,0,0
2022-09-24 00:24:40+00:00,https://twitter.com/Daisydamsel799/status/1573468423740325898,Daisydamsel799,Twitter for iPhone,,No. In Africa we don’t condone Ab/se. And the majority of us will continue to speak up! There are good men out there but He is not one of them and He isn’t fooling anyone. #bbnaija https://t.co/BASBp1z684,5,1,0,1
2022-09-24 00:24:37+00:00,https://twitter.com/Enam98/status/1573468409588744204,Enam98,Twitter for Android,worldwide 🌐 ,U people are always running mad on twitter.  Do u think it's by big breast and ass ? Bella has one of the cutest body in that house. #BBNaija https://t.co/hYRDKM7xgF,3,0,0,1
2022-09-24 00:24:32+00:00,https://twitter.com/VirginHoelite/status/1573468388973740039,VirginHoelite,Twitter for iPhone,"Chicago, IL","This “I love you” &amp; marriage in 8 weeks is actually wild…. If you really deep it. 

#bbnaija",11,0,0,2
2022-09-24 00:24:32+00:00,https://twitter.com/Thatbaewhales/status/1573468388197793797,Thatbaewhales,Twitter for Android,OTU TI ZEH O 😂,"What is funny here??? The amount of times this guy has mentioned rude since yesterday till now is more than the grain of rice in 1 sack 🤮
""You're my Wife yeah, you're perfect yeah but you're so rude""💀
Imihoooo🤡

#BBNaijaLevelUp #BBNaija7 #BBNaija https://t.co/d5g3LeBnIh",2,1,0,2
2022-09-24 00:24:28+00:00,https://twitter.com/MsZonii/status/1573468372070694927,MsZonii,Twitter for iPhone,,Shella kisses will send Phyna back to her husband. #bbnaija,15,0,0,2
2022-09-24 00:24:25+00:00,https://twitter.com/OlumekunIfeolu1/status/1573468360465055753,OlumekunIfeolu1,Twitter for iPhone,"Lagos, Nigeria",‘I love you to death’ #BBNaija https://t.co/PATtb2BRW1,8,0,0,3
2022-09-24 00:24:22+00:00,https://twitter.com/mahnkyle/status/1573468346158284816,mahnkyle,Twitter for Android,"Gaborone, Botswana. ","Phyna has 1 more night left with her man.

If only she knew 😂 she'd go back to the matrimonial bed

#BBNaija #BBNaijaS7 #BBNaijaSeason7 #BBNaijia",6,0,0,2
2022-09-24 00:24:17+00:00,https://twitter.com/NeoRenale/status/1573468328697397277,NeoRenale,Twitter Web App,London,"Sheggz been dashing out headaches since yesterday, even I his stan I have received mine. There's nothing in this world my guy doesn't know how to do 🙌
#SheggzFC
#BBNaija",7,1,0,0
2022-09-24 00:24:17+00:00,https://twitter.com/kwetunng/status/1573468325874630672,kwetunng,Twitter for Android,"Abuja, Nigeria","H.A.B.I.B.I
New in but it's fast becoming our fave 😍.

When in doubt, get in the HABIBI kaftan and feel good!
#kwetun 🇳🇬

#maletailorinabuja #kaftan #readytowear #madeinnigeria #abujamen #insta #tailor #bespoke #wizkid #yorubamen #bellanaija #luxuryfabrics #gistlover #Bbnaija https://t.co/GkXMjxiWpe",0,0,0,0
2022-09-24 00:24:10+00:00,https://twitter.com/Shariebeeh1/status/1573468296233484294,Shariebeeh1,Twitter Web App,,"This !!! You guys are so sexually starved that u would rather see them kissing and cuddling and then out of the hatred that is smelling on u come and s***t shame her !!, because fr y’all are the creepiest beings on earth🤢🤮 #BBNaija https://t.co/bLyuW8aeKW",6,3,0,0
2022-09-24 00:23:59+00:00,https://twitter.com/Maria89140687/status/1573468251014692878,Maria89140687,Twitter for iPhone,,"Oh yeah I can talk and when it’s your turn to talk, I will shout you up with kisses 🤦‍♀️🤦‍♀️#BBNaija",8,2,1,0
2022-09-24 00:23:58+00:00,https://twitter.com/NyeletiDivine/status/1573468246497533952,NyeletiDivine,Twitter for iPhone,"Johannesburg, South Africa",#BBNaija https://t.co/CTkfHWrYH9,1,0,0,0
2022-09-24 00:23:50+00:00,https://twitter.com/AtikuNimotalahi/status/1573468214603939845,AtikuNimotalahi,Twitter for Android,,@__DiamondStorms @Preshbanks2 @BBNaija Handler is not even ready 😅,1,0,0,0
2022-09-24 00:23:46+00:00,https://twitter.com/LikhonaIzulu/status/1573468196702650370,LikhonaIzulu,Twitter for Android,South Africa ,"😂😂😭😭😭
Phyna the vampire 
#BBNAIJA https://t.co/u5Gt79Cp1V",6,3,0,2
2022-09-24 00:23:35+00:00,https://twitter.com/khal_gudi/status/1573468150078767123,khal_gudi,Twitter for iPhone,right in front of you,Nah this night this single life pain me pass😭😭😭. Groophy una do this wan ooo #BBNaija,17,0,0,0
2022-09-24 00:23:33+00:00,https://twitter.com/leezy_jaymes/status/1573468141253951509,leezy_jaymes,Twitter for iPhone,Nigeria,This show is 18+ nahhhh allow me watch something well!😩😩😩 #BBNaija,4,0,0,1
2022-09-24 00:23:26+00:00,https://twitter.com/Virgin35404/status/1573468115005997086,Virgin35404,Twitter for Android,,"Hermes is scared ,he thinks he will go home on Sunday ,he will be shocked. He thinks he is not loved ,the coolest tribe will shock him on Sunday ,thanks to everyone who voted for Hermes ,look at Hermes he is stressed not knowing ,he is our winner. Hermes for the money. #BBNaija",7,1,0,0
2022-09-24 00:23:25+00:00,https://twitter.com/IOkunorobo/status/1573468111168208901,IOkunorobo,Twitter for Android,Nigeria,Ah ah 😂😂😂😂😂 she's joking na #bbnaija https://t.co/l4P6TzIRYu,0,0,0,0
2022-09-24 00:23:24+00:00,https://twitter.com/carlywhyte12/status/1573468104880947203,carlywhyte12,Twitter for iPhone,,Ooohh. Kayode what all these mumu convo nau 😏😏😏#BBNaija https://t.co/y4MrdQnRxD,3,0,0,0
2022-09-24 00:23:23+00:00,https://twitter.com/nanasignage/status/1573468100929912840,nanasignage,Twitter for iPhone,"Lagos, Nigeria",Kayode wants to be unfortunate 🥺 #BBNaija,5,0,0,0
2022-09-24 00:23:20+00:00,https://twitter.com/C_Queen999/status/1573468089005506574,C_Queen999,Twitter for iPhone,,They want to enter eachother? 😂😂#bbnaija,3,0,0,0
2022-09-24 00:23:15+00:00,https://twitter.com/osomhenjr/status/1573468068193370146,osomhenjr,Twitter for Android,,"Wow! Ferrari got the best car gear handle! Watch

Koo Koo #Wizkid Machala #MLLE More Love Less Ego Lucy Kelly Diane DOYIN IS COMING #SadRomance #BBNajiaS7 ASUU #Liquolions Ckay PiggyVest #Trending #gistlover Bella Hermes #Bbnaija #WizKid𓃵 Maddison Square Tiwa Asake ISWAP https://t.co/UdOCsbSg8h",1,1,0,0
2022-09-24 00:23:15+00:00,https://twitter.com/SexyAmebo/status/1573468067903963149,SexyAmebo,Twitter Web App,Twitter Headquarters,"Phyna oya leave Sheggz and Bella room and go back to your room and sleep with Groovy he will wear green so you can rest!

And stop biting him please. Remember he is light skinned and the marks will show.

😂😂😂😂😂😂😂😂😂

#BBNaija #Phyna #GroovyMono #PhynaTheElephant𓃰",16,0,0,0
2022-09-24 00:23:14+00:00,https://twitter.com/ToyinTems/status/1573468062174543876,ToyinTems,Twitter for iPhone,,"These 2 make believe abusive lovers should let others be theirselves and play around. All they do all day is bicker and resolve problems. Even in the middle of the night.

#BBNaija
#BBNajiaS7",4,0,0,0
2022-09-24 00:23:13+00:00,https://twitter.com/QueenE63413437/status/1573468059460829195,QueenE63413437,Twitter for iPhone,,@Powerful198 @BBNaija How can you describe another human being this way?,0,0,0,0
2022-09-24 00:23:13+00:00,https://twitter.com/pere_trends/status/1573468058122846229,pere_trends,Twitter for iPhone,"London, England",Our fine skin has collected 3 bites..Groovy has run away😂😂😂😂 #BBNaija,23,5,0,8
2022-09-24 00:23:12+00:00,https://twitter.com/Blessed_Martha_/status/1573468053009989643,Blessed_Martha_,Twitter for Android,,"Shutting her up with a kiss?I hate this. Admit, apologize and thn we kiss.. 
#bbnaija",5,0,0,1
2022-09-24 00:23:02+00:00,https://twitter.com/sovereignUz1/status/1573468013260570628,sovereignUz1,Twitter for Android,"Lagos, Nigeria",@joesumnerband @BBNaija Yes na. She come dey see green,1,0,0,0
2022-09-24 00:23:02+00:00,https://twitter.com/thinkpieces_/status/1573468011729649674,thinkpieces_,Twitter for iPhone,,This disgusting kissing is what kills me! He is Always forcing it! So weird  #Bbnaija,15,1,0,2
2022-09-24 00:22:57+00:00,https://twitter.com/Triciaduchess/status/1573467992767201295,Triciaduchess,Twitter for Android,,"But they were both putting on purple. So I don't understand why she said he should put on green 
#BBNaija",10,0,0,1
2022-09-24 00:22:54+00:00,https://twitter.com/ThatBoy50053207/status/1573467978833723393,ThatBoy50053207,Twitter for Android,everywhere 👨‍🦯,"Phyna &amp; Groovy 
Na single I single, i no kill person 😭🥺🥺 God when

#BBNaija https://t.co/jk1Ukh0RrF",19,1,0,0
2022-09-24 00:22:50+00:00,https://twitter.com/Vee93797454/status/1573467960462671889,Vee93797454,Twitter for Android,,When he kisses her 🤢🤢🤢🤢#Bbnaija,11,0,0,4
